time,partial_pressure_of_carbon_dioxide_in_sea_water_profiler_depth_enabled,partial_pressure_of_carbon_dioxide_in_sea_water_profiler_depth_enabled_qc_agg,z
UTC,microatm,,m
2015-04-26T10:05:00Z,917.9400737968,1,-135.0
2015-04-26T11:05:00Z,534.4316680581,1,-75.0
2015-04-26T12:05:00Z,751.1117174816,1,-186.0
2015-04-26T13:05:00Z,849.7478369519,1,-187.0
2015-04-26T14:05:00Z,878.8306436101,1,-187.0
2015-04-26T15:05:00Z,877.4428321698,1,-187.0
2015-04-26T16:05:00Z,699.6762403639,1,-97.0
2015-04-26T17:05:00Z,541.0453343444,1,-93.0
2015-04-26T18:05:00Z,832.6032531405,1,-186.0
2015-04-26T19:05:00Z,852.1646612326,1,-186.0
2015-04-26T20:05:00Z,884.0714248821,1,-185.0
2015-04-26T21:05:00Z,924.2996194401,1,-185.0
2015-04-26T22:05:00Z,611.7122912203,1,-60.0
2015-04-26T23:05:00Z,587.5552295495,1,-112.0
2015-04-27T00:05:00Z,836.7594463872,1,-186.0
2015-04-27T01:05:00Z,883.2805982202,1,-186.0
2015-04-27T02:05:00Z,886.6659759204,1,-186.0
2015-04-27T03:05:00Z,879.5881111951,1,-187.0
2015-04-27T04:05:00Z,545.8116865941,1,-43.0
2015-04-27T05:05:00Z,625.7139317183,1,-134.0
2015-04-27T06:05:00Z,906.0016228543,1,-186.0
2015-04-27T07:05:00Z,956.9886336971,1,-186.0
2015-04-27T08:05:00Z,945.2179395514,1,-186.0
2015-04-27T09:05:00Z,909.4439763961,1,-155.0
2015-04-27T10:05:00Z,524.9411306476,1,-65.0
2015-04-27T11:05:00Z,711.5069007883,1,-158.0
2015-04-27T12:05:00Z,862.8918363087,1,-186.0
2015-04-27T13:05:00Z,912.5063401375,1,-186.0
2015-04-27T14:05:00Z,924.2482781739,1,-186.0
2015-04-27T15:05:00Z,839.3627499293,1,-116.0
2015-04-27T16:05:00Z,525.3399942873,1,-83.0
2015-04-27T17:05:00Z,782.2064550975,1,-186.0
2015-04-27T18:05:00Z,879.83877976,1,-186.0
2015-04-27T19:05:00Z,943.8791338381,1,-186.0
2015-04-27T20:05:00Z,982.3388946101,1,-186.0
2015-04-27T21:05:00Z,710.5803548017,1,-78.0
2015-04-27T22:05:00Z,599.3395717203,1,-102.0
2015-04-27T23:05:00Z,846.6418076734,1,-185.0
2015-04-28T00:05:00Z,876.5041075433,1,-186.0
2015-04-28T01:05:00Z,873.9139889712,1,-186.0
2015-04-28T02:05:00Z,920.007863232,1,-186.0
2015-04-28T03:05:00Z,565.9841044089,1,-42.0
2015-04-28T04:05:00Z,625.5493131775,1,-123.0
2015-04-28T05:05:00Z,829.0887220644,1,-187.0
2015-04-28T06:05:00Z,875.4593316998,1,-187.0
2015-04-28T07:05:00Z,919.5944888591,1,-186.0
2015-04-28T08:05:00Z,957.1346511658,1,-175.0
2015-04-28T09:05:00Z,542.546367186,1,-54.0
2015-04-28T10:05:00Z,705.1447744668,1,-146.0
2015-04-28T11:05:00Z,888.2217261151,1,-186.0
2015-04-28T12:05:00Z,942.3125601818,1,-186.0
2015-04-28T13:05:00Z,909.4693865338,1,-186.0
2015-04-28T14:05:00Z,829.4694321308,1,-135.0
2015-04-28T15:05:00Z,515.6128305721,1,-75.0
2015-04-28T16:05:00Z,741.3634281279,1,-186.0
2015-04-28T17:05:00Z,858.4895566103,1,-186.0
2015-04-28T18:05:00Z,903.2701568597,1,-186.0
2015-04-28T19:05:00Z,933.5448430304,1,-186.0
2015-04-28T20:05:00Z,718.9678711357,1,-97.0
2015-04-28T21:05:00Z,537.9636548228,1,-92.0
2015-04-28T22:05:00Z,836.2215315636,1,-185.0
2015-04-28T23:05:00Z,910.3726587873,1,-185.0
2015-04-29T00:05:00Z,964.8251852231,1,-185.0
2015-04-29T01:05:00Z,985.7939607925,1,-186.0
2015-04-29T02:05:00Z,601.2143835334,1,-60.0
2015-04-29T03:05:00Z,581.0097983349,1,-111.0
2015-04-29T04:05:00Z,817.145586648,1,-187.0
2015-04-29T05:05:00Z,873.0876814041,1,-187.0
2015-04-29T06:05:00Z,841.3653373832,1,-187.0
2015-04-29T07:05:00Z,941.3689674331,1,-187.0
2015-04-29T08:05:00Z,543.9759603092,1,-43.0
2015-04-29T09:05:00Z,648.8770737725,1,-133.0
2015-04-29T10:05:00Z,865.3619125666,1,-186.0
2015-04-29T11:05:00Z,912.3380642604,1,-186.0
2015-04-29T12:05:00Z,949.5371230912,1,-186.0
2015-04-29T13:05:00Z,972.226019954,1,-156.0
2015-04-29T14:05:00Z,539.2626027647,1,-64.0
2015-04-29T15:05:00Z,700.7040338183,1,-158.0
2015-04-29T16:05:00Z,844.7160270711,1,-186.0
2015-04-29T17:05:00Z,879.8547829323,1,-187.0
2015-04-29T18:05:00Z,899.1809682842,1,-187.0
2015-04-29T19:05:00Z,805.7563690802,1,-117.0
2015-04-29T20:05:00Z,514.2753641263,1,-79.0
2015-04-29T21:05:00Z,759.3821036995,1,-186.0
2015-04-29T22:05:00Z,883.9172034609,1,-186.0
2015-04-29T23:05:00Z,936.3014943083,1,-185.0
2015-04-30T00:05:00Z,967.8077899743,1,-185.0
2015-04-30T01:05:00Z,742.1368857126,1,-80.0
2015-04-30T02:05:00Z,579.7135011949,1,-99.0
2015-04-30T03:05:00Z,843.994917801,1,-186.0
2015-04-30T04:05:00Z,878.2358298887,1,-187.0
2015-04-30T05:05:00Z,848.2286778391,1,-187.0
2015-04-30T06:05:00Z,897.0334893058,1,-187.0
2015-04-30T07:05:00Z,573.4660122434,1,-45.0
2015-04-30T08:05:00Z,614.9237401668,1,-121.0
2015-04-30T09:05:00Z,814.9695078256,1,-186.0
2015-04-30T10:05:00Z,862.1865016804,1,-186.0
2015-04-30T11:05:00Z,926.7602847115,1,-186.0
2015-04-30T12:05:00Z,961.5723610297,1,-180.0
2015-04-30T13:05:00Z,534.3487945438,1,-47.0
2015-04-30T14:05:00Z,681.307918729,1,-146.0
2015-04-30T15:05:00Z,814.6643735056,1,-186.0
2015-04-30T16:05:00Z,835.1159594509,1,-186.0
2015-04-30T17:05:00Z,874.4854997602,1,-187.0
2015-04-30T18:05:00Z,818.0851503337,1,-142.0
2015-04-30T19:05:00Z,513.71677519,1,-65.0
2015-04-30T20:05:00Z,772.1098678944,1,-173.0
2015-04-30T21:05:00Z,871.2243956109,1,-186.0
2015-04-30T22:05:00Z,900.4791318499,1,-186.0
2015-04-30T23:05:00Z,896.7310829483,1,-186.0
2015-05-01T00:05:00Z,789.9756956826,1,-104.0
2015-05-01T01:05:00Z,530.978567133,1,-88.0
2015-05-01T02:05:00Z,818.3259827295,1,-186.0
2015-05-01T03:05:00Z,862.6344880169,1,-186.0
2015-05-01T04:05:00Z,871.8163675314,1,-186.0
2015-05-01T05:05:00Z,895.4825042124,1,-187.0
2015-05-01T06:05:00Z,625.2348420037,1,-68.0
2015-05-01T07:05:00Z,590.1163899885,1,-110.0
2015-05-01T08:05:00Z,863.4230085133,1,-187.0
2015-05-01T09:05:00Z,927.8930697067,1,-186.0
2015-05-01T10:05:00Z,969.1737281328,1,-186.0
2015-05-01T11:05:00Z,992.4350258876,1,-186.0
2015-05-01T12:05:00Z,581.5349117515,1,-33.0
2015-05-01T14:05:00Z,746.9672717291,1,-185.0
2015-05-01T15:05:00Z,868.7205690077,1,-186.0
2015-05-01T16:05:00Z,933.2461760801,1,-186.0
2015-05-01T17:05:00Z,928.8846712383,1,-164.0
2015-05-01T18:05:00Z,546.0883939635,1,-54.0
2015-05-01T19:05:00Z,707.8050294701,1,-158.0
2015-05-01T20:05:00Z,872.2233674899,1,-187.0
2015-05-01T21:05:00Z,908.0173065563,1,-186.0
2015-05-01T22:05:00Z,944.0458127089,1,-186.0
2015-05-01T23:05:00Z,894.2684894509,1,-126.0
2015-05-02T00:05:00Z,528.8205142737,1,-76.0
2015-05-02T01:05:00Z,765.3308333722,1,-186.0
2015-05-02T02:05:00Z,886.6346424931,1,-186.0
2015-05-02T03:05:00Z,931.0673359807,1,-186.0
2015-05-02T04:05:00Z,939.7248070192,1,-186.0
2015-05-02T05:05:00Z,769.1140543639,1,-89.0
2015-05-02T06:05:00Z,549.8300225155,1,-99.0
2015-05-02T07:05:00Z,857.1648627947,1,-187.0
2015-05-02T08:05:00Z,896.824717634,1,-187.0
2015-05-02T09:05:00Z,946.0869038011,1,-187.0
2015-05-02T10:05:00Z,958.6581669669,1,-186.0
2015-05-02T11:05:00Z,616.5576837429,1,-54.0
2015-05-02T12:05:00Z,613.1990712632,1,-121.0
2015-05-02T13:05:00Z,877.224784585,1,-185.0
2015-05-02T14:05:00Z,929.3793344092,1,-185.0
2015-05-02T15:05:00Z,923.5385761756,1,-185.0
2015-05-02T16:05:00Z,936.7467640564,1,-186.0
2015-05-02T17:05:00Z,552.8086437594,1,-42.0
2015-05-02T18:05:00Z,691.3502068906,1,-138.0
2015-05-02T19:05:00Z,855.6113739272,1,-187.0
2015-05-02T20:05:00Z,914.5841283513,1,-187.0
2015-05-02T21:05:00Z,953.9522251216,1,-187.0
2015-05-02T22:05:00Z,913.2367612459,1,-151.0
2015-05-02T23:05:00Z,537.2795149295,1,-65.0
2015-05-03T00:05:00Z,690.1832647896,1,-157.0
2015-05-03T01:05:00Z,843.2882273738,1,-186.0
2015-05-03T02:05:00Z,888.5788644187,1,-186.0
2015-05-03T03:05:00Z,923.6301391211,1,-186.0
2015-05-03T04:05:00Z,803.0446860894,3,-113.0
2015-05-03T05:05:00Z,526.3658530394,1,-87.0
2015-05-03T06:05:00Z,752.2850376342,1,-187.0
2015-05-03T07:05:00Z,833.9414435363,1,-187.0
2015-05-03T08:05:00Z,878.238015132,1,-187.0
2015-05-03T09:05:00Z,908.8820644419,1,-187.0
2015-05-03T10:05:00Z,654.70524736,1,-77.0
2015-05-03T11:05:00Z,587.8530724915,1,-100.0
2015-05-03T12:05:00Z,860.5109820181,1,-186.0
2015-05-03T13:05:00Z,902.5039482575,1,-185.0
2015-05-03T14:05:00Z,902.9778735926,1,-185.0
2015-05-03T15:05:00Z,895.6772972985,1,-185.0
2015-05-03T16:05:00Z,574.8059157795,1,-42.0
2015-05-03T17:05:00Z,643.675129058,1,-122.0
2015-05-03T18:05:00Z,819.549310247,1,-186.0
2015-05-03T19:05:00Z,817.7416356139,1,-187.0
2015-05-03T20:05:00Z,840.6646757273,1,-187.0
2015-05-03T21:05:00Z,859.1946186055,1,-176.0
2015-05-03T22:05:00Z,523.8047969113,1,-54.0
2015-05-03T23:05:00Z,697.5025552376,1,-145.0
2015-05-04T00:05:00Z,844.4202405813,1,-186.0
2015-05-04T01:05:00Z,906.1413801762,1,-186.0
2015-05-04T02:05:00Z,944.7653629803,1,-186.0
2015-05-04T03:05:00Z,856.9440597432,1,-137.0
2015-05-04T04:05:00Z,516.2314063102,1,-71.0
2015-05-04T05:05:00Z,703.3315122376,1,-184.0
2015-05-04T06:05:00Z,822.1956517661,1,-187.0
2015-05-04T07:05:00Z,862.2523836354,1,-187.0
2015-05-04T08:05:00Z,886.1816979562,1,-187.0
2015-05-04T09:05:00Z,775.0987867133,1,-100.0
2015-05-04T10:05:00Z,554.3139560208,1,-87.0
2015-05-04T11:05:00Z,798.3989566909,1,-186.0
2015-05-04T12:05:00Z,831.6628062233,1,-186.0
2015-05-04T13:05:00Z,876.4097886179,1,-185.0
2015-05-04T14:05:00Z,921.6272156243,1,-185.0
2015-05-04T15:05:00Z,552.013879876,1,-63.0
2015-05-04T16:05:00Z,587.60577485,1,-111.0
2015-05-04T17:05:00Z,857.7765475289,1,-185.0
2015-05-04T18:05:00Z,889.3213020169,1,-186.0
2015-05-04T19:05:00Z,915.7787988956,1,-187.0
2015-05-04T20:05:00Z,886.2665223366,1,-187.0
2015-05-04T21:05:00Z,544.2940779577,1,-41.0
2015-05-04T22:05:00Z,672.1211081988,1,-133.0
2015-05-04T23:05:00Z,795.5152587797,1,-187.0
2015-05-05T00:05:00Z,826.2991422962,1,-186.0
2015-05-05T01:05:00Z,853.2305893185,1,-186.0
2015-05-05T02:05:00Z,785.4928375961,1,-159.0
2015-05-05T03:05:00Z,519.4915798056,1,-57.0
2015-05-05T04:05:00Z,695.1554531982,1,-158.0
2015-05-05T05:05:00Z,903.8045697072,1,-186.0
2015-05-05T06:05:00Z,901.2956843688,1,-187.0
2015-05-05T07:05:00Z,915.9101561399,1,-187.0
2015-05-05T08:05:00Z,796.8419083858,1,-121.0
2015-05-05T09:05:00Z,527.3124109953,1,-76.0
2015-05-05T10:05:00Z,791.7220682032,1,-187.0
2015-05-05T11:05:00Z,826.9253421562,1,-186.0
2015-05-05T12:05:00Z,856.554914218,1,-186.0
2015-05-05T13:05:00Z,854.7698444733,1,-186.0
2015-05-05T14:05:00Z,592.3926570888,1,-84.0
2015-05-05T15:05:00Z,518.7146672609,1,-99.0
2015-05-05T16:05:00Z,818.7214298937,1,-185.0
2015-05-05T17:05:00Z,854.6934094722,1,-185.0
2015-05-05T18:05:00Z,885.3421490434,1,-186.0
2015-05-05T19:05:00Z,818.3061851162,1,-186.0
2015-05-05T20:05:00Z,557.9479840821,1,-47.0
2015-05-05T21:05:00Z,583.8305978368,1,-122.0
2015-05-05T22:05:00Z,765.8447373595,1,-187.0
2015-05-05T23:05:00Z,825.2757551947,1,-187.0
2015-05-06T00:05:00Z,890.4965209112,1,-186.0
2015-05-06T01:05:00Z,918.5714039834,1,-182.0
2015-05-06T02:05:00Z,529.2366484356,1,-45.0
2015-05-06T03:05:00Z,712.2219799782,1,-146.0
2015-05-06T04:05:00Z,811.1949940029,1,-186.0
2015-05-06T05:05:00Z,855.1999768529,1,-186.0
2015-05-06T06:05:00Z,900.6618123968,1,-186.0
2015-05-06T07:05:00Z,908.7301186221,1,-143.0
2015-05-06T08:05:00Z,520.6739116686,1,-65.0
2015-05-06T09:05:00Z,711.1710987334,1,-169.0
2015-05-06T10:05:00Z,728.217372289,1,-187.0
2015-05-06T11:05:00Z,734.2893592585,1,-187.0
2015-05-06T12:05:00Z,812.9345312135,1,-186.0
2015-05-06T13:05:00Z,753.4278915537,1,-106.0
2015-05-06T14:05:00Z,522.284747466,1,-87.0
2015-05-06T15:05:00Z,787.5492220473,1,-185.0
2015-05-06T16:05:00Z,786.7280951513,1,-185.0
2015-05-06T17:05:00Z,801.2377714554,1,-185.0
2015-05-06T18:05:00Z,843.7215223784,1,-185.0
2015-05-06T19:05:00Z,612.2166985955,1,-68.0
2015-05-06T20:05:00Z,602.766545649,1,-111.0
2015-05-06T21:05:00Z,786.5195620685,1,-187.0
2015-05-06T22:05:00Z,830.9618770573,1,-187.0
2015-05-06T23:05:00Z,803.1464492293,1,-187.0
2015-05-07T00:05:00Z,777.6033128241,1,-187.0
2015-05-07T01:05:00Z,546.6750641241,1,-33.0
2015-05-07T02:05:00Z,648.5444625916,1,-134.0
2015-05-07T03:05:00Z,723.9073459707,1,-186.0
2015-05-07T04:05:00Z,738.904360713,1,-186.0
2015-05-07T05:05:00Z,773.0808468479,1,-186.0
2015-05-07T06:05:00Z,784.0598517026,1,-165.0
2015-05-07T07:05:00Z,528.6253280405,1,-54.0
2015-05-07T08:05:00Z,713.9627255931,1,-155.0
2015-05-07T09:05:00Z,741.1368579904,1,-187.0
2015-05-07T10:05:00Z,828.6537731615,1,-187.0
2015-05-07T11:05:00Z,824.895610881,1,-187.0
2015-05-07T12:05:00Z,777.0780815206,1,-128.0
2015-05-07T13:05:00Z,520.8251285805,1,-75.0
2015-05-07T14:05:00Z,707.3059053697,1,-185.0
2015-05-07T15:05:00Z,723.6985629742,1,-185.0
2015-05-07T16:05:00Z,739.7554067207,1,-185.0
2015-05-07T17:05:00Z,741.9780566857,1,-185.0
2015-05-07T18:05:00Z,756.7600282767,1,-90.0
2015-05-07T19:05:00Z,515.8579530109,1,-99.0
2015-05-07T20:05:00Z,728.035848813,1,-186.0
2015-05-07T21:05:00Z,741.4648771352,1,-186.0
2015-05-07T22:05:00Z,760.4969555095,1,-187.0
2015-05-07T23:05:00Z,775.3416264896,1,-187.0
2015-05-08T00:05:00Z,567.9227252584,1,-55.0
2015-05-08T01:05:00Z,602.6773951742,1,-119.0
2015-05-08T02:05:00Z,720.3276359159,1,-186.0
2015-05-08T03:05:00Z,723.3508613687,1,-186.0
2015-05-08T04:05:00Z,737.0113681576,1,-186.0
2015-05-08T05:05:00Z,744.7083377512,1,-186.0
2015-05-08T06:05:00Z,519.3926581787,1,-43.0
2015-05-08T07:05:00Z,712.6777390461,1,-136.0
2015-05-08T08:05:00Z,751.2145297492,1,-187.0
2015-05-08T09:05:00Z,757.7554868076,1,-187.0
2015-05-08T10:05:00Z,765.1086791901,1,-187.0
2015-05-08T11:05:00Z,763.8110358322,1,-153.0
2015-05-08T12:05:00Z,516.121592017,1,-64.0
2015-05-08T13:05:00Z,709.8064800332,1,-156.0
2015-05-08T15:05:00Z,620.0095024302,1,-185.0
2015-05-08T16:05:00Z,710.0674653318,1,-185.0
2015-05-08T17:05:00Z,760.941299941,1,-115.0
2015-05-08T18:05:00Z,506.4281631073,1,-84.0
2015-05-08T19:05:00Z,723.187863286,1,-185.0
2015-05-08T20:05:00Z,777.4070182968,1,-186.0
2015-05-08T21:05:00Z,780.3092365286,1,-186.0
2015-05-08T22:05:00Z,764.7701624243,1,-187.0
2015-05-08T23:05:00Z,673.8088810534,1,-78.0
2015-05-09T00:05:00Z,540.5273120545,1,-99.0
2015-05-09T01:05:00Z,707.9180714553,1,-187.0
2015-05-09T02:05:00Z,725.6735474838,1,-186.0
2015-05-09T03:05:00Z,743.4679934752,1,-186.0
2015-05-09T04:05:00Z,756.0909282081,1,-186.0
2015-05-09T05:05:00Z,549.6500442696,1,-44.0
2015-05-09T06:05:00Z,630.9378796978,1,-121.0
2015-05-09T07:05:00Z,758.0084273382,1,-186.0
2015-05-09T08:05:00Z,785.0767870347,1,-186.0
2015-05-09T09:05:00Z,816.0326419943,1,-187.0
2015-05-09T10:05:00Z,807.4455116338,1,-179.0
2015-05-09T11:05:00Z,540.2614361632,1,-47.0
2015-05-09T12:05:00Z,695.4128093295,1,-145.0
2015-05-09T13:05:00Z,699.3512948128,1,-187.0
2015-05-09T14:05:00Z,712.8351489017,1,-186.0
2015-05-09T15:05:00Z,722.5354572475,1,-186.0
2015-05-09T16:05:00Z,729.6189184527,1,-141.0
2015-05-09T17:05:00Z,516.6848883881,1,-65.0
2015-05-09T18:05:00Z,701.4379953328,1,-175.0
2015-05-09T19:05:00Z,743.3221183853,1,-185.0
2015-05-09T20:05:00Z,776.6969213029,1,-185.0
2015-05-09T21:05:00Z,800.4527988877,1,-186.0
2015-05-09T22:05:00Z,772.5057823791,1,-102.0
2015-05-09T23:05:00Z,554.1180222913,1,-87.0
2015-05-10T00:05:00Z,718.503931819,1,-187.0
2015-05-10T01:05:00Z,728.4096749003,1,-187.0
2015-05-10T02:05:00Z,744.2748986115,1,-187.0
2015-05-10T03:05:00Z,738.7468966265,1,-186.0
2015-05-10T04:05:00Z,609.0632560902,1,-66.0
2015-05-10T05:05:00Z,600.8097253936,1,-110.0
2015-05-10T06:05:00Z,709.3629707926,1,-186.0
2015-05-10T07:05:00Z,741.3381868634,1,-186.0
2015-05-10T08:05:00Z,764.925047696,1,-186.0
2015-05-10T09:05:00Z,783.5101300843,1,-186.0
2015-05-10T10:05:00Z,547.607810401,1,-32.0
2015-05-10T11:05:00Z,693.4621467369,1,-134.0
2015-05-10T12:05:00Z,736.3566070266,1,-187.0
2015-05-10T13:05:00Z,747.0863171858,1,-187.0
2015-05-10T14:05:00Z,759.6210057367,1,-186.0
2015-05-10T15:05:00Z,747.0841594805,1,-165.0
2015-05-10T16:05:00Z,531.5186829262,1,-54.0
2015-05-10T17:05:00Z,700.9130491918,1,-157.0
2015-05-10T18:05:00Z,718.0079095412,1,-185.0
2015-05-10T19:05:00Z,740.7965623541,1,-185.0
2015-05-10T20:05:00Z,762.6003982879,1,-185.0
2015-05-10T21:05:00Z,751.8434554047,1,-125.0
2015-05-10T22:05:00Z,513.3467003998,1,-76.0
2015-05-10T23:05:00Z,702.6004754829,1,-186.0
2015-05-11T00:05:00Z,718.3195505599,1,-187.0
2015-05-11T01:05:00Z,726.8472619128,1,-187.0
2015-05-11T02:05:00Z,743.383383025,1,-187.0
2015-05-11T03:05:00Z,670.8230075054,1,-89.0
2015-05-11T04:05:00Z,556.3720519269,1,-99.0
2015-05-11T05:05:00Z,718.5608969665,1,-186.0
2015-05-11T06:05:00Z,755.4498027193,1,-186.0
2015-05-11T07:05:00Z,787.1779784709,1,-186.0
2015-05-11T08:05:00Z,823.5671762102,1,-186.0
2015-05-11T09:05:00Z,629.960897243,1,-53.0
2015-05-11T10:05:00Z,617.8720012317,1,-122.0
2015-05-11T11:05:00Z,722.5022623524,1,-187.0
2015-05-11T12:05:00Z,742.3079553877,1,-187.0
2015-05-11T13:05:00Z,748.8883954414,1,-187.0
2015-05-11T14:05:00Z,732.5720608042,1,-187.0
2015-05-11T15:05:00Z,524.0362253895,1,-42.0
2015-05-11T16:05:00Z,676.4440028804,1,-139.0
2015-05-11T17:05:00Z,730.4029453314,1,-186.0
2015-05-11T18:05:00Z,778.0947862179,1,-185.0
2015-05-11T19:05:00Z,771.8845710727,1,-185.0
2015-05-11T20:05:00Z,770.1835073221,1,-149.0
2015-05-11T21:05:00Z,522.9470446005,1,-65.0
2015-05-11T22:05:00Z,703.2241980944,1,-158.0
2015-05-11T23:05:00Z,762.6102566109,1,-186.0
2015-05-12T00:05:00Z,764.4548972282,1,-186.0
2015-05-12T01:05:00Z,761.1210512242,1,-187.0
2015-05-12T02:05:00Z,771.2179944841,1,-112.0
2015-05-12T03:05:00Z,504.9942282067,1,-87.0
2015-05-12T04:05:00Z,711.7557295612,1,-187.0
2015-05-12T05:05:00Z,724.8786877663,1,-186.0
2015-05-12T06:05:00Z,770.0223307925,1,-186.0
2015-05-12T07:05:00Z,781.8796280501,1,-186.0
2015-05-12T08:05:00Z,629.601966569,1,-75.0
2015-05-12T09:05:00Z,589.1222978584,1,-106.0
2015-05-12T10:05:00Z,721.8109495835,1,-186.0
2015-05-12T11:05:00Z,760.1667894003,1,-186.0
2015-05-12T12:05:00Z,758.062956638,1,-186.0
2015-05-12T13:05:00Z,785.1542772582,1,-186.0
2015-05-12T14:05:00Z,553.9165359611,1,-41.0
2015-05-12T15:05:00Z,645.962555897,1,-122.0
2015-05-12T16:05:00Z,724.202642407,1,-186.0
2015-05-12T17:05:00Z,750.394052464,1,-186.0
2015-05-12T18:05:00Z,774.4253332082,1,-186.0
2015-05-12T19:05:00Z,767.9036765301,1,-174.0
2015-05-12T20:05:00Z,529.0996317322,1,-54.0
2015-05-12T21:05:00Z,714.8402709727,1,-146.0
2015-05-12T22:05:00Z,735.0322689171,1,-185.0
2015-05-12T23:05:00Z,764.5558556147,1,-185.0
2015-05-13T00:05:00Z,786.7655826247,1,-186.0
2015-05-13T01:05:00Z,800.4794727441,1,-134.0
2015-05-13T02:05:00Z,515.9974124684,1,-75.0
2015-05-13T03:05:00Z,757.9007241867,1,-187.0
2015-05-13T04:05:00Z,746.1820844372,1,-187.0
2015-05-13T05:05:00Z,757.3138829919,1,-187.0
2015-05-13T06:05:00Z,770.5331428001,1,-187.0
2015-05-13T07:05:00Z,732.7377897398,1,-97.0
2015-05-13T08:05:00Z,510.984214317,1,-91.0
2015-05-13T09:05:00Z,773.2257210109,1,-186.0
2015-05-13T10:05:00Z,804.0196238272,1,-185.0
2015-05-13T11:05:00Z,827.2434745374,1,-186.0
2015-05-13T12:05:00Z,828.7268987225,1,-186.0
2015-05-13T13:05:00Z,585.9141830846,1,-61.0
2015-05-13T14:05:00Z,577.0821213808,1,-110.0
2015-05-13T15:05:00Z,758.7757264931,1,-187.0
2015-05-13T16:05:00Z,749.0007137948,1,-187.0
2015-05-13T17:05:00Z,756.7410107058,1,-186.0
2015-05-13T18:05:00Z,770.2728024418,1,-186.0
2015-05-13T19:05:00Z,518.5926821615,1,-43.0
2015-05-13T20:05:00Z,658.2830591535,1,-134.0
2015-05-13T21:05:00Z,791.3278752479,1,-185.0
2015-05-13T22:05:00Z,820.5376173384,1,-185.0
2015-05-13T23:05:00Z,840.4889779993,1,-185.0
2015-05-14T00:05:00Z,860.2538242828,1,-157.0
2015-05-14T01:05:00Z,528.889348639,1,-61.0
2015-05-14T02:05:00Z,728.7139253701,1,-158.0
2015-05-14T03:05:00Z,817.3339407262,1,-187.0
2015-05-14T04:05:00Z,838.4561322525,1,-187.0
2015-05-14T05:05:00Z,812.7184129305,1,-187.0
2015-05-14T06:05:00Z,769.5051324153,1,-119.0
2015-05-14T07:05:00Z,512.0595597979,1,-76.0
2015-05-14T08:05:00Z,740.5424029645,1,-186.0
2015-05-14T09:05:00Z,797.259119996,1,-186.0
2015-05-14T10:05:00Z,806.053709273,1,-185.0
2015-05-14T11:05:00Z,823.6143915981,1,-185.0
2015-05-14T12:05:00Z,728.5776795943,1,-82.0
2015-05-14T13:05:00Z,535.9297288003,1,-99.0
2015-05-14T14:05:00Z,771.1715339065,1,-186.0
2015-05-14T15:05:00Z,801.1559601491,1,-186.0
2015-05-14T16:05:00Z,845.9041894599,1,-187.0
2015-05-14T17:05:00Z,842.3276122949,1,-187.0
2015-05-14T18:05:00Z,571.5574126907,1,-46.0
2015-05-14T19:05:00Z,599.7340607493,1,-122.0
2015-05-14T20:05:00Z,803.0158576669,1,-186.0
2015-05-14T21:05:00Z,823.624593348,1,-186.0
2015-05-14T22:05:00Z,843.0611547906,1,-185.0
2015-05-14T23:05:00Z,855.9823413524,1,-180.0
2015-05-15T00:05:00Z,525.5321305426,1,-47.0
2015-05-15T01:05:00Z,757.2508781561,1,-146.0
2015-05-15T02:05:00Z,801.8803442202,1,-186.0
2015-05-15T03:05:00Z,837.769808105,1,-187.0
2015-05-15T04:05:00Z,879.6326602084,1,-187.0
2015-05-15T05:05:00Z,841.24374883,1,-142.0
2015-05-15T06:05:00Z,528.3953963242,1,-65.0
2015-05-15T07:05:00Z,750.366811695,1,-171.0
2015-05-15T08:05:00Z,815.8127614173,1,-186.0
2015-05-15T09:05:00Z,843.1860495919,1,-186.0
2015-05-15T10:05:00Z,891.7459239699,1,-185.0
2015-05-15T11:05:00Z,812.3380127753,3,-104.0
2015-05-15T12:05:00Z,556.2686092929,1,-87.0
2015-05-15T13:05:00Z,877.9977494811,1,-185.0
2015-05-15T14:05:00Z,955.2443418163,1,-185.0
2015-05-15T16:05:00Z,814.7893977894,1,-186.0
2015-05-15T17:05:00Z,591.5578679332,1,-69.0
2015-05-15T18:05:00Z,572.2506551923,1,-110.0
2015-05-15T19:05:00Z,883.6419304958,1,-187.0
2015-05-15T20:05:00Z,927.1136659956,1,-186.0
2015-05-15T21:05:00Z,944.8594742697,1,-186.0
2015-05-15T22:05:00Z,933.8667893876,1,-186.0
2015-05-15T23:05:00Z,562.8734618545,1,-33.0
2015-05-16T00:05:00Z,665.5076374875,1,-133.0
2015-05-16T01:05:00Z,888.7292180693,1,-185.0
2015-05-16T02:05:00Z,952.6193344326,1,-186.0
2015-05-16T03:05:00Z,1021.7255951103,4,-186.0
2015-05-16T04:05:00Z,1024.2057583805,4,-167.0
2015-05-16T05:05:00Z,554.4600488985,1,-54.0
2015-05-16T06:05:00Z,754.1333242832,1,-152.0
2015-05-16T07:05:00Z,916.5163138135,1,-187.0
2015-05-16T08:05:00Z,956.1001603909,1,-187.0
2015-05-16T09:05:00Z,960.4170186691,1,-186.0
2015-05-16T10:05:00Z,879.6108123118,1,-129.0
2015-05-16T11:05:00Z,533.467935881,1,-76.0
2015-05-16T12:05:00Z,830.7873056647,1,-185.0
2015-05-16T13:05:00Z,926.0633085811,1,-185.0
